Time Step,Predicted Latency
0,-17.40324116838957
1,4.786199719439389
2,0.9490893817807611
3,20.087288464773685
4,5.567846087973395
5,2.940377011980331
6,4.324035489977691
7,-17.810746230238074
8,3.544414481218652
9,-5.472974747030736
10,3.7067726695783154
11,-3.22703054044122
12,1.6690836460077332
13,-13.688991665567865
14,9.973045435408999
15,16.638316905432116
16,-3.3374149203516117
17,8.763150415490177
18,2.392383126871059
19,-19.971235760583127
20,4.184178272973581
21,-5.734400948925873
22,9.206418107363668
23,-1.966891786965384
24,1.759384281862482
25,2.0011412359018976
26,-14.613476523649055
27,3.183265805265721
28,-18.392272677518633
29,3.0406224868395944
30,2.054434494534317
31,11.800033005378388
32,2.0528690376448107
33,-5.455680647023905
34,4.019621873418696
35,14.859252433115193
36,-10.059287084067629
37,4.748515478248422
38,-12.99504291268152
39,2.7940371122006793
40,-5.502878027629019
41,17.28857071612783
42,5.527627953885069
43,0.15886533771583
44,0.8953568542326117
45,3.537562364440352
46,-0.2285740117089814
47,-9.569276513995904
48,21.56844068417164
49,13.755692629633542
50,-1.2395093224741247
51,1.6276886878847194
52,-2.446485379573663
53,14.430972960927045
54,46.539986334068246
55,-3.368550632657424
56,14.402830035136093
57,1.2158210597231118
58,5.564170335089678
59,1.0541312979260615
60,15.277375810513227
61,14.061970132641056
62,-9.089433129482872
63,9.463905994338262
64,-7.508769116112637
65,1.534589911263355
66,3.40291284625224
67,14.56757445184199
68,-2.114591192252702
69,-30.37469610459532
70,-6.440540693140315
71,2.746401580135211
72,11.809466796212465
73,-4.230269100017551
74,12.46607755391473
75,3.355111134720649
76,23.299795844245
77,5.286198047058363
78,1.2503628113678849
79,-22.916480151033383
80,1.106522111928002
81,3.502058132217395
82,-2.733765851042922
83,1.0472277486071784
84,24.576106557418015
85,3.697260655786101
86,11.649086995420358
87,2.8947667783154225
88,8.555102646284869
89,20.780673857920213
90,-0.411286445161418
91,-37.48162565291151
92,-2.0589546850513942
93,-2.146384036869734
94,25.357803522698774
95,15.74784348596935
96,4.352433140582438
97,1.5540060315485482
98,2.6264228151003874
99,-5.629041448458537
100,11.038481711367709
101,12.701210755301313
102,-40.22760121392033
103,-0.7799267056824446
104,5.034626837658836
105,15.129118460885193
106,-0.3464715373713583
107,17.20517748168391
108,19.7146071472419
109,7.8169598317828894
110,13.155223323440993
111,6.879189284786742
112,1.4183993053259023
113,-4.880014720839896
114,2.1942329466240746
115,10.938576126890688
116,31.524910481320603
117,-16.76547426757167
118,-4.998552783131094
119,14.236598756154894
120,7.3981504780949985
121,0.598941097474178
122,8.94991060213171
123,14.179870256454388
124,14.463395110010739
125,-1.6746741162589975
126,5.7192687854069515
127,-12.558411318072821
128,9.229381592637749
129,-2.608026270828101
130,-18.760252174219524
131,5.814923978063132
132,-13.12070939573779
133,4.493481713402014
134,2.3375610539503775
135,-17.37743195203349
136,15.823580538455257
137,0.7031993442161046
138,-4.183051473958142
139,3.547941283492062
140,2.3965505767908852
141,11.671145234598738
142,1.3319371931242223
143,-21.00762414123577
144,-12.039872715841353
145,3.8406105392166534
146,6.56776312987743
147,-18.336016535199153
148,-9.345750715182339
149,-6.57627200951974
150,0.45029363962838187
151,16.952634459071273
152,1.9969650744066862
153,-1.4324439021511282
154,8.164792781402866
155,32.73731300625324
156,-3.346942570445753
157,6.985583340374215
158,4.123422342894665
159,20.1814757001476
160,-4.1085515069912955
161,-12.878107346880013
162,12.01295260024479
163,4.569817723577485
164,0.9828571366381849
165,35.283065114585845
166,-2.705188389986012
167,2.5812733779324573
168,-7.702308207789889
169,-12.098469797128026
170,-0.6957701602541873
171,0.27656310153537245
172,-5.216997469150581
173,2.4924862825298884
174,-5.739085918209539
175,42.45326675255255
176,8.56968548100633
177,4.976367959478551
178,-5.651903000767358
179,1.4882988562608037
180,12.682925889467874
181,-11.736785346623641
182,3.3447745589550424
183,-6.551296443756291
184,-39.73019903323498
185,25.68064674489448
186,21.242249125353865
187,15.657043369495524
188,-7.57837529778444
189,-22.497399294899164
190,3.135837996937152
191,0.9720479235734245
192,13.03631753590295
193,2.617432278177171
194,6.102385347621611
195,12.643456213582867
196,-10.497520125598689
197,5.978344506930525
198,9.208707901244239
199,4.463219444760675
200,14.538821611156273
201,3.8397467908372396
202,-8.880646579965667
203,-25.050396357727664
204,-30.592298119109298
205,25.676935407583894
206,-0.18299415080533077
207,-14.968600569241369
208,9.059229166743318
209,0.8952906302663397
210,3.0284902409971615
211,11.09981491437623
212,4.157209625441634
213,1.831398792209708
214,-7.075174425874076
215,3.0743528503464117
216,23.540709525797283
217,3.47419884840981
218,1.2575378102723542
219,12.537594644841416
220,5.747902122082108
221,3.918492772105149
222,3.841206841552876
223,1.2733399095591051
224,1.35546245017017
225,16.819581250297034
226,4.530676867431346
227,-3.8136529930153795
228,-19.238985942213375
229,12.503218813997192
230,0.30537093633319623
231,13.687217288178005
232,-8.056483348157563
233,-26.34128855333169
234,4.698798040967198
235,5.8159058141968165
236,-15.726526499131449
237,17.20877280841124
238,8.599569574953668
239,7.841036701166974
240,41.35327708568077
241,12.200721970423533
242,4.536617223244016
243,-5.989411961251974
244,-2.212820273554323
245,3.5631802136736725
246,9.032053862356612
247,19.032909129292538
248,14.166223541395576
249,7.740490647208137
250,14.61699587518956
251,1.1255030381447773
252,12.137195662056552
253,2.667034029279841
254,-14.533918209060513
255,2.4621373148686843
256,3.7391081420995698
257,13.711171165838937
258,-21.36383385330714
259,-31.491619582682276
260,-9.186557342318302
261,-8.677027977725642
262,-1.930657864406835
263,-1.831515094155078
264,-46.84085160590068
265,1.6384618039549308
266,39.359516739152305
267,18.839240127040867
268,-3.2707532849716827
269,1.779722029861826
270,2.4530952491148423
271,16.571245033090662
272,7.486090495849204
273,2.603639578182269
274,8.904025082912916
275,11.072143880740175
276,-6.411041143963611
277,11.45822434767668
278,1.167657943417146
279,3.7368203606953347
280,18.17383687999953
281,-32.262632495665386
282,-5.150469784074442
283,1.7966258845795264
284,13.605742695218595
285,-7.766295660192206
286,-1.9531092927862685
287,44.20581517184279
288,5.853810689293404
289,-2.472302356629002
290,-5.143994979492744
291,0.13370334986165844
292,9.684032035711175
293,3.1687516087527934
294,34.23998699220505
295,-9.496624352718758
296,-23.148422622725334
297,-5.708983600504212
298,-1.0187791768573309
299,-3.6430057904379574
300,1.9030907916950692
301,-0.9931855822946316
302,3.775147219214102
303,1.8563770796960384
304,8.995200870191308
305,1.4291672432322224
306,15.023741706114764
307,-7.771800725354018
308,-15.471172828990836
309,7.452527651592154
310,19.754480472327312
311,5.722110858105402
312,-6.174459211479511
313,4.339511236656369
314,-8.89793928054381
315,2.553386662834344
316,-14.296575703570037
317,40.765484626592624
318,5.07263709644068
319,-10.140996791093345
320,2.8584827182740806
321,-3.6396984594909036
322,-4.210823050992146
323,7.753669967986962
324,-2.3551193386503293
325,3.0096466032851192
326,3.656528247988788
327,18.262763837423453
328,1.861102194901422
329,9.650629660544684
330,3.9406949033736196
331,2.479745729568657
332,-13.647982298670971
333,-16.13260294548172
334,9.422170242573694
335,-10.15090220429437
336,3.7272403838183092
337,-0.8083730342465305
338,-12.458087822797651
339,-2.857172331198444
340,-6.7720390145646014
341,36.751394460821324
342,19.655341960282975
343,2.5632739363695367
344,25.960325867718545
345,-5.530190212547429
346,-14.41086842972926
347,1.0478185691216146
348,3.996711005816697
349,-8.495509723593047
350,-6.97676157311899
351,7.873197044500712
352,23.754413933061706
353,52.46790507734201
354,11.269923633866252
355,2.2485725307057614
356,-15.899415134340147
357,12.238447302233505
358,-0.6675330877816559
359,23.003075363994565
360,3.6778348975339266
361,-5.311802948199603
362,4.7730518463357
363,-3.3803483921238384
364,-12.534334261099684
365,-1.8159631816850421
366,-1.5173144612115355
367,6.3451069524500925
368,-5.434719768485314
369,6.439361106341575
370,2.005007896697073
371,-14.10831333637553
372,-48.52055868006006
373,17.821650520611897
374,6.98982682500332
375,5.239338214588599
376,-20.48761639497996
377,0.9348781086827147
378,9.782782383638592
379,-28.8413210324532
380,2.6569409598756
381,5.047414328033745
382,6.057071859961441
383,7.246691454626273
384,6.573712550149117
385,3.811264708301203
386,3.627964687991549
387,5.481746843242995
388,3.5462993950398105
389,11.961443737598842
390,-16.171298303625548
391,7.916003355700465
392,-1.357244455669834
393,1.8076135189506877
394,1.163761348643518
395,-9.91382231573949
396,4.220979687282666
397,-3.179119702697067
398,-3.5652214969780704
399,5.971968458767206
400,9.375578898827966
401,2.5389715502463557
402,0.8507006886094661
403,-4.725712569847071
404,4.414355298315777
405,5.74481548912253
406,-29.109445408278702
407,3.4713089500491474
408,-4.029227571423535
409,2.9464622338111535
410,4.063145796778365
411,3.021452174448006
412,-1.622493173604636
413,6.746377983700015
414,-7.55826786596462
415,-19.996602544925285
416,-0.8763114984586831
417,19.952525568610955
418,-5.436750573785537
419,-4.0132631513112536
420,-5.419389864755139
421,-6.918249339483205
422,2.647346129900477
423,-6.865035007271699
424,3.7220467734947555
425,7.572161044654849
426,31.32667151502545
427,-1.3594097064885067
428,-18.493977564388075
429,3.6876098744739405
430,-4.639508405327543
431,-2.0500838618411947
432,1.002939050212408
433,3.47191272838914
434,0.1174130556645383
435,22.066464996497437
436,-15.353674544072703
437,-0.767014439101775
438,24.211396406376252
439,0.6273489847361966
440,2.7460426658750063
441,16.824200327693717
442,-4.758418325989569
443,7.68572341050329
444,-20.947342229334694
445,-0.9403414866906514
446,24.217199245141543
447,-8.077569908561573
448,-5.871377853365814
449,2.625644681053597
450,1.485596893995857
451,-6.464397362792913
452,7.002514404466606
453,7.666959480782188
454,-8.62997803889412
455,5.827648845728036
456,-1.0321335938134073
457,4.67689890541439
458,-3.60788087981886
459,4.317675598198361
460,-16.81247384625844
461,8.397786829124813
462,6.913065911621931
463,0.0006737927768698526
464,5.352037293958373
465,3.766550294748585
466,3.504146659793481
467,2.735217071273627
468,6.1904905562029535
469,-22.56913086064241
470,-3.690528672861457
471,-10.689243357996032
472,2.0936434042602876
473,-13.621642530656956
474,4.208522401440381
475,-5.20457274672017
476,0.15638617118652265
477,10.101268404495654
478,-21.762080757227167
479,0.6058393369584918
480,-8.884429840693725
481,15.7693595432079
482,-8.144454834593802
483,-6.146886811492644
484,3.3293030708305547
485,7.505803547486555
486,-15.386568291510237
487,27.678690872823186
488,-0.774208475971152
489,0.8913960335507496
490,3.983987885428356
491,50.65439299213088
492,-10.37149069671913
493,4.787466883328098
494,8.80715903620762
495,6.420188591713188
496,5.202241251430527
497,-5.571691046972473
498,11.018254675708405
499,-3.7005363402845273
500,3.335189364889474
501,7.636756806671791
502,2.863818772456693
503,3.716479842566182
504,4.029711749623656
505,26.88772115877659
506,9.795673259233244
507,3.4206117397029168
508,-1.3704879965479995
509,4.055049696792547
510,-1.3812924875735568
511,-18.870594911730453
512,5.230378894634672
513,3.4872364599395693
514,34.733734333823364
515,24.281402748412894
516,-8.959874320193993
517,5.96885471364298
518,2.6252495275508823
519,7.777575567455615
520,-2.6732081054606516
521,4.5307664615728775
522,4.4303117259734
523,-1.6035485656249326
524,2.157242481328072
525,6.72308015525607
526,2.4964659011992953
527,0.5421137727366383
528,-15.863632831865532
529,3.9375527935544192
530,32.1851753689293
531,38.08160123818128
532,17.931593199638442
533,2.9254824220695657
534,2.375820650524337
535,3.1751714359760874
536,-11.627888852058497
537,2.877800030553253
538,1.0207534069747735
539,0.8673319728832611
540,-17.070145586932416
541,3.4546854053321097
542,1.0915958183778465
543,3.2259940726408076
544,31.482386602933392
545,-7.109559530789305
546,8.261907978481418
547,-13.48981515699764
548,0.47727382378506755
549,5.971639676669987
550,3.593350124662151
551,-5.557717209653587
552,-44.82596534051618
553,18.744433481661318
554,-31.0538987808029
555,2.2529195735809306
556,4.733056105810287
557,-22.74172918798945
558,2.425455245537642
559,3.2694767339780584
560,-6.499732658776841
561,10.317371173065077
562,-2.4339807818934753
563,-2.3006525518814853
564,2.70471611827886
565,3.965214210467667
566,0.6635453841023997
567,3.8570148482427005
568,-9.912481208095581
569,-31.524794405656863
570,-5.822214343136958
571,-2.485739902003961
572,20.645901761016276
573,10.103641263979366
574,1.209229560092655
575,0.7563851275159896
576,-13.839311709191396
577,21.31849872303177
578,-1.98480331449321
579,24.493277770075117
580,10.370378844109942
581,2.975983046151652
582,-5.691655223133969
583,2.1064666587950103
584,6.778456427165517
585,-6.40805992143687
586,2.4111366825092806
587,2.8172545238463855
588,-7.992792344673658
589,1.4270516650030673
590,-23.438972871094414
591,1.1347425374142333
592,-24.46149580496448
593,13.18307282399712
594,12.367191143102614
595,-5.951634732111214
596,5.749146505842914
597,3.6135873898210464
598,1.1066998221095035
599,3.5565795828507487
600,5.5901103460526915
601,-23.63977025425065
602,-9.070899399037025
603,-1.3087034941493663
604,11.97601763475325
605,17.47872798705175
606,11.800302555784151
607,-22.52665770849809
608,1.1803452986785974
609,-3.054285576776345
610,-1.192990955056663
611,20.90845891713
612,-3.5168493207800884
613,-4.3668468756758525
614,3.152115783137928
615,-38.45805046373637
616,32.5917355904005
617,3.696292656717331
618,29.391415555987578
619,8.341160595829074
620,-19.159887523462096
621,8.168944318306627
622,11.742673160008417
623,9.707902054498181
624,-13.930021844346367
625,3.6214405205216815
626,8.730868525971843
627,13.231461382928996
628,19.79110549878549
629,3.036492915785173
630,40.48196072053714
631,15.61442535354613
632,8.892778844431616
633,2.5179557024383916
634,10.456770192018505
635,2.8079891808264232
636,6.0260729195646885
637,1.4136674128564857
638,-28.19817177664914
639,1.5149014253945676
640,25.14582425906988
641,4.711085357731745
642,20.802998485125507
643,-5.188380116194578
644,-10.712018445210088
645,7.140753762664322
646,1.8623437345565548
647,3.383172328690726
648,-9.91629053647792
649,-4.570728414025458
650,3.4821969784890436
651,10.626416975339659
652,2.4782841988437063
653,-18.50398555218866
654,12.698187279671716
655,18.433958477815718
656,8.920455791628093
657,3.9178080906684176
658,3.344618874758082
659,2.489411632229761
660,-1.591922888605965
661,-2.7956175060176047
662,3.225077777436314
663,-2.871089893209714
664,-2.9355226237281222
665,-39.77500728623806
666,44.42195972042226
667,5.332220183550708
668,-21.301384294571946
669,3.457840270485678
670,-3.6043466100154795
671,-12.315121257579321
672,-5.859688536651265
